radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,214,7,2815,3504,0,-3.675854,40.48121,1000,57,1,1343455963,1489340170,0
GSM,214,7,2815,3543,0,-3.676108,40.482112,1020,86,1,1343455963,1492001126,0
GSM,214,7,2829,1024,0,-3.682038,40.480401,1604,28,1,1343455963,1489166151,0
GSM,214,7,2829,3501,0,-3.682284,40.474123,1000,7,1,1343455969,1384246478,0
GSM,214,7,2829,1021,0,-3.684447,40.474592,1000,30,1,1343455974,1493808307,0
GSM,214,7,2817,294,0,-3.683853,40.468826,1000,3,1,1343455974,1252326324,0
GSM,214,7,2817,6464,0,-3.675915,40.462211,1114,82,1,1343455974,1489196453,0
GSM,214,7,2829,301,0,-3.684732,40.460422,1250,25,1,1343455974,1490495644,0
GSM,214,7,2817,23,0,-3.683853,40.468826,1000,3,1,1343455974,1252326324,0
GSM,214,7,2828,121,0,-3.669812,40.46636,1219,49,1,1343455974,1492001126,0
GSM,214,7,2836,1091,0,-3.708393,40.417298,1000,23,1,1343483235,1255104632,0
GSM,214,7,2836,1093,0,-3.704086,40.416092,1000,15,1,1343483235,1384246478,0
GSM,214,7,2819,2871,0,-3.707911,40.417302,1000,27,1,1343483235,1484493219,0
GSM,214,7,2836,1094,0,-3.705945,40.416701,1000,23,1,1343483235,1255104713,0
GSM,214,7,2836,1026,0,-3.706741,40.416641,1000,3,1,1343483236,1255104522,0
GSM,214,7,2836,2871,0,-3.70665,40.416916,1000,5,1,1343483241,1255104623,0
GSM,214,7,2819,871,0,-3.7058258056641,40.416641235352,1000,5,1,1343483246,1255104642,0
GSM,214,7,2819,1025,0,-3.708572,40.417671,1000,20,1,1343483251,1480209371,0
GSM,214,7,2836,876,0,-3.706807,40.415791,1000,42,1,1343483251,1487628557,0
GSM,214,7,2819,1026,0,-3.711432,40.418033,1000,73,1,1343485208,1492266790,0
GSM,214,7,2819,3221,0,-3.711862,40.418015,1000,43,1,1343485208,1492266790,0
GSM,214,7,2836,1025,0,-3.7113189697266,40.418014526367,1000,3,1,1343485208,1252218025,0
GSM,214,7,2819,555,0,-3.711809,40.418031,1000,84,1,1343485209,1492266790,0
GSM,214,7,2819,86,0,-3.719855,40.418378,1000,102,1,1343485214,1489196494,0
GSM,214,7,2836,2446,0,-3.711804,40.417934,1000,17,1,1343485214,1252218988,0
GSM,214,7,2819,752,0,-3.713095,40.420484,1000,109,1,1343485215,1488121869,0
GSM,214,7,2836,3221,0,-3.7126922607422,40.418014526367,1000,4,1,1343485220,1252218185,0
GSM,214,7,2819,873,0,-3.710861,40.416641,1000,3,1,1343485220,1252218245,0
GSM,214,7,2836,752,0,-3.713379,40.417328,1000,2,1,1343485226,1252218627,0
GSM,214,7,2819,2241,0,-3.71322,40.417296,1000,65,1,1343489328,1384246478,0
GSM,214,7,2816,2081,0,-3.706071,40.421889,1000,28,1,1343489328,1491674015,0
GSM,214,7,2819,2081,0,-3.712692,40.41893,1000,9,1,1343489329,1252219038,0
GSM,214,7,2816,1091,0,-3.7126922607422,40.419387817383,1000,11,1,1343489329,1252219098,0
GSM,214,7,2819,2446,0,-3.710668,40.416135,1000,19,1,1343489329,1490533248,0
GSM,214,7,2819,5072,0,-3.719354,40.419183,1000,47,1,1343489329,1492266790,0
GSM,214,7,2819,1045,0,-3.714324,40.422065,1000,54,1,1343489334,1506421868,0
GSM,214,7,2819,1091,0,-3.709101,40.418331,1000,13,1,1343489335,1489777147,0
GSM,214,7,2819,5181,0,-3.712692,40.421287,1000,47,1,1343489335,1488121869,0
GSM,214,7,2816,86,0,-3.712692,40.422134,1000,6,1,1343489340,1252219698,0
GSM,214,7,2819,111,0,-3.712692,40.420876,1000,12,1,1343489340,1467787981,0
GSM,214,7,2816,1054,0,-3.697202,40.426419,1000,25,1,1343500139,1487164197,0
GSM,214,7,2816,2851,0,-3.696338,40.426254,1000,11,1,1343500139,1485489749,0
GSM,214,7,2816,1055,0,-3.696392,40.424941,1000,23,1,1343500139,1478704568,0
GSM,214,7,2816,1071,0,-3.696899,40.426504,1000,22,1,1343500139,1485489749,0
GSM,214,7,2816,471,0,-3.695698,40.425568,1000,8,1,1343500139,1384246478,0
GSM,214,7,2816,3575,0,-3.700333,40.427416,1000,26,1,1343500140,1487164197,0
GSM,214,7,2816,2012,0,-3.698187,40.427284,1000,16,1,1343500140,1484755437,0
GSM,214,7,2816,6901,0,-3.703594,40.426998,1000,24,1,1343500140,1489777188,0
GSM,214,7,2816,1076,0,-3.696605,40.423508,1000,7,1,1343500145,1483937879,0
GSM,214,7,2816,3381,0,-3.6975860595703,40.426254272461,1000,1,1,1343500145,1255067567,0
GSM,214,7,2816,2121,0,-3.6975860595703,40.426254272461,1000,3,1,1343500145,1255067588,0
GSM,214,7,2816,2013,0,-3.701019,40.428658,1000,16,1,1343500145,1488990206,0
GSM,214,7,2816,6905,0,-3.699095,40.42143,1345,193,1,1343501686,1487164197,0
GSM,214,7,2816,3362,0,-3.701859,40.419693,1000,9,1,1343501686,1456633800,0
GSM,214,7,2816,3541,0,-3.698273,40.41893,1000,6,1,1343501686,1430666712,0
GSM,214,7,2816,3365,0,-3.701117,40.42148,1000,21,1,1343501691,1255106075,0
GSM,214,7,2836,6903,0,-3.7017059326172,40.420761108398,1000,2,1,1343501691,1255016569,0
GSM,214,7,2816,1216,0,-3.691824,40.418313,1000,46,1,1343501696,1491844791,0
GSM,214,7,2816,76,0,-3.696823,40.426102,1088,9,1,1343501697,1485047698,0
GSM,214,7,2836,2471,0,-3.7003326416016,40.420761108398,1000,1,1,1343501702,1255016719,0
GSM,214,7,2816,875,0,-3.7017059326172,40.418014526367,1000,1,1,1343513681,1255016219,0
GSM,214,7,2816,1181,0,-3.7017059326172,40.419387817383,1000,15,1,1343513681,1255016409,0
GSM,214,7,2816,871,0,-3.7017059326172,40.419387817383,1000,3,1,1343513683,1255016379,0
GSM,214,7,2816,1056,0,-3.699014,40.424551,1000,25,1,1343513688,1487164197,0
GSM,214,7,2816,3367,0,-3.7017059326172,40.419387817383,1000,2,1,1343513688,1255016330,0
GSM,214,7,2836,3821,0,-3.703903,40.420486,1000,5,1,1343513688,1255016379,0
GSM,214,7,2836,81,0,-3.707378,40.411327,1000,23,1,1343540936,1490034649,0
GSM,214,7,2836,3632,0,-3.707012,40.410524,1000,88,1,1343540936,1479160030,0
GSM,214,7,2836,3634,0,-3.7074,40.412382,1000,89,1,1343540936,1487469596,0
GSM,214,7,2836,3635,0,-3.706921,40.409837,1407,89,1,1343540952,1483393929,0
GSM,214,7,2820,511,0,-3.721436,40.404511,1236,30,1,1343542129,1491662083,0
GSM,214,7,2813,511,0,-3.7113189697266,40.407028198242,1000,1,1,1343542134,1252216654,0
GSM,214,7,2836,3771,0,-3.7071990966797,40.415267944336,1000,4,1,1343548728,1252214063,0
GSM,214,7,2836,1096,0,-3.7071990966797,40.415267944336,1000,2,1,1343548734,1252214063,0
GSM,214,7,2836,3751,0,-3.707199,40.41501,1000,16,1,1343548734,1252214254,0
GSM,214,7,2819,54,0,-3.716258,40.416065,1000,62,1,1343548739,1487092066,0
GSM,214,7,2819,55,0,-3.708344,40.413742,1000,18,1,1343548739,1487469596,0
GSM,214,7,2836,6,0,-3.707199,40.4136,1000,14,1,1343548739,1320330045,0
GSM,214,7,2819,3635,0,-3.7071990966797,40.41389465332,1000,1,1,1343548746,1252214293,0
GSM,214,7,2819,52,0,-3.707707,40.413208,1000,46,1,1343548746,1491310483,0
GSM,214,7,2819,51,0,-3.714729,40.41541,1000,58,1,1343548746,1492266790,0
GSM,214,7,2819,604,0,-3.712692,40.42287,1000,28,1,1343561048,1252219638,0
GSM,214,7,2819,751,0,-3.713918,40.423262,1000,28,1,1343561048,1488121869,0
GSM,214,7,2816,83,0,-3.7126922607422,40.42350769043,1000,2,1,1343561054,1252219588,0
GSM,214,7,2819,84,0,-3.711646,40.42148,1000,21,1,1343561054,1487877857,0
GSM,214,7,2819,2043,0,-3.709946,40.42305,1000,3,1,1343561059,1384246478,0
GSM,214,7,2816,1045,0,-3.691269,40.426255,1724,5,1,1343561064,1483752868,0
GSM,214,7,2816,3825,0,-3.699131,40.418901,1000,48,1,1343572571,1487237506,0
GSM,214,7,2816,243,0,-3.7003326416016,40.418014526367,1000,1,1,1343572571,1254917430,0
GSM,214,7,2816,3643,0,-3.699783,40.418381,1000,30,1,1343572571,1255015867,0
GSM,214,7,2816,221,0,-3.699221,40.417818,1000,21,1,1343572571,1478704568,0
GSM,214,7,2836,246,0,-3.699239,40.414836,1000,54,1,1343602101,1488213962,0
GSM,214,7,2836,3646,0,-3.701771,40.415693,1000,84,1,1343602107,1490335042,0
GSM,214,7,2836,3671,0,-3.700333,40.413122,1000,16,1,1343602107,1443035711,0
GSM,214,7,2836,31,0,-3.695522,40.413499,5114,135,1,1343643835,1494537153,0
GSM,214,7,2836,33,0,-3.696233,40.411367,1000,69,1,1343643835,1490265744,0
GSM,214,7,2836,2841,0,-3.693716,40.41223,1000,33,1,1343643835,1491621820,0
GSM,214,7,2836,32,0,-3.69433,40.41141,1000,89,1,1343643835,1491825271,0
GSM,214,7,2836,34,0,-3.695495,40.412647,1000,109,1,1343643835,1489168042,0
GSM,214,7,2836,643,0,-3.695348,40.412947,1000,100,1,1343643835,1491825271,0
GSM,214,7,2836,35,0,-3.695348,40.411835,1000,108,1,1343643836,1489168042,0
GSM,214,7,2836,36,0,-3.696254,40.412337,1000,67,1,1343643843,1487246820,0
GSM,214,7,2836,6732,0,-3.694492,40.414886,1000,79,1,1343643844,1491825274,0
GSM,214,7,2836,1182,0,-3.696958,40.411937,1000,94,1,1343643845,1490971638,0
GSM,214,7,2836,1185,0,-3.694987,40.410768,1000,65,1,1343643846,1489168042,0
GSM,214,7,2816,301,0,-3.683536,40.415902,1000,13,1,1343655868,1254991212,0
GSM,214,7,2816,303,0,-3.684136,40.41543,1000,34,1,1343655868,1254991212,0
GSM,214,7,2816,1233,0,-3.68423,40.417904,1000,62,1,1343655868,1492266790,0
GSM,214,7,2816,42,0,-3.685062,40.416751,1000,50,1,1343655868,1451928183,0
GSM,214,7,2816,1053,0,-3.688017,40.415955,1000,62,1,1343655868,1492266790,0
GSM,214,7,2816,306,0,-3.683536,40.415902,1000,13,1,1343655868,1254991202,0
GSM,214,7,2836,644,0,-3.68915,40.412374,1000,28,1,1343655868,1489168042,0
GSM,214,3,1002,1242,0,-3.6879730224609,40.424880981445,1000,7,1,1343661177,1248320726,0
GSM,214,3,1003,1411,0,-3.6879730224609,40.424880981445,1000,4,1,1343661177,1248320716,0
GSM,214,3,1003,217,0,-3.6879730224609,40.424880981445,1000,2,1,1343661178,1248320737,0
GSM,214,3,1003,40617,0,-3.6879730224609,40.424880981445,1000,2,1,1343661178,1248320766,0
GSM,214,7,2836,1695,0,-3.707011,40.408734,1000,95,1,1343701806,1483393929,0
GSM,214,7,2819,3634,0,-3.710861,40.412979,1000,3,1,1343701812,1384246478,0
GSM,214,7,2820,4131,0,-3.693556,40.393141,2312,169,1,1343701813,1490866796,0
GSM,214,7,2836,3681,0,-3.707176,40.408356,1000,60,1,1343748878,1482121762,0
GSM,214,7,2820,1691,0,-3.7071990966797,40.408401489258,1000,11,1,1343748878,1252215683,0
GSM,214,7,2836,1701,0,-3.70563,40.407421,1000,14,1,1343748878,1483937879,0
GSM,214,7,2820,1701,0,-3.709946,40.404968,1000,2,1,1343748879,1384246478,0
GSM,214,7,2836,886,0,-3.704778,40.4064,1000,59,1,1343748879,1489168042,0
GSM,214,7,2836,1333,0,-3.7071990966797,40.407028198242,1000,1,1,1343748879,1252215883,0
GSM,214,7,2836,1332,0,-3.707199,40.406342,1000,4,1,1343748879,1252215973,0
GSM,214,7,2820,886,0,-3.7071990966797,40.405654907227,1000,5,1,1343748879,1252216013,0
GSM,214,7,2820,1335,0,-3.710738,40.406553,1000,26,1,1343748879,1487469591,0
GSM,214,7,2836,1024,0,-3.7099456787109,40.418014526367,1000,1,1,1343751585,1252217835,0
GSM,214,7,2820,1163,0,-3.710289,40.404968,1000,4,1,1343762047,1384246478,0
GSM,214,7,2836,1336,0,-3.7085723876953,40.407028198242,1000,2,1,1343762059,1252216234,0
GSM,214,7,2819,2891,0,-3.7058258056641,40.412521362305,1000,1,1,1343769699,1255096890,0
GSM,214,7,2819,556,0,-3.713946,40.416343,1000,46,1,1343777381,1492266790,0
GSM,214,7,2836,54,0,-3.7140655517578,40.416641235352,1000,1,1,1343777381,1252218667,0
GSM,214,7,2826,3002,0,-3.710829,40.433513,1896,14,1,1343777386,1491310483,0
GSM,214,7,2836,84,0,-3.7126922607422,40.418014526367,1000,2,1,1343777394,1252218857,0
GSM,214,7,2816,342,0,-3.6906,40.419494,1000,70,1,1343799475,1494765874,0
GSM,214,7,2816,1215,0,-3.687495,40.419388,1000,46,1,1343799475,1491825274,0
GSM,214,7,2816,45,0,-3.686737,40.418633,1000,20,1,1343799475,1451928183,0
GSM,214,7,2816,1072,0,-3.690086,40.421606,1000,13,1,1343799476,1483752868,0
GSM,214,7,2836,3636,0,-3.708572,40.410118,1000,4,1,1343803300,1485250825,0
GSM,214,7,2820,3635,0,-3.7071990966797,40.408401489258,1000,1,1,1343803305,1252215563,0
GSM,214,7,2836,3824,0,-3.704453,40.420418,1000,4,1,1343811052,1255015086,0
GSM,214,7,2836,7004,0,-3.704875,40.420761,1000,26,1,1343811052,1384246478,0
GSM,214,7,2816,82,0,-3.7044525146484,40.420761108398,1000,1,1,1343811052,1255015086,0
GSM,214,7,2816,2041,0,-3.7044525146484,40.420761108398,1000,1,1,1343811052,1255015116,0
GSM,214,7,2816,1194,0,-3.7044525146484,40.420761108398,1000,1,1,1343811052,1255015146,0
GSM,214,7,2819,3821,0,-3.705368,40.420761,1000,3,1,1343811065,1255015457,0
GSM,214,7,2836,43,0,-3.693964,40.404003,1570,69,1,1343857078,1488690264,0
GSM,214,7,2836,343,0,-3.696365,40.417099,1000,9,1,1343857078,1255074245,0
GSM,214,7,2836,6734,0,-3.696115,40.417622,1000,28,1,1343857091,1487246820,0
GSM,214,7,2816,2123,0,-3.700516,40.422134,1000,15,1,1343860684,1255106055,0
GSM,214,7,2836,305,0,-3.694839,40.411772,2910,66,1,1343868462,1490971638,0
GSM,214,7,2836,642,0,-3.692582,40.41017,1000,59,1,1343868462,1491825271,0
GSM,214,7,2836,646,0,-3.694136,40.41299,1000,41,1,1343868478,1489168042,0
GSM,214,7,2836,3611,0,-3.698992,40.413372,1000,42,1,1343868478,1255087705,0
GSM,214,7,2836,6735,0,-3.692674,40.414608,1000,52,1,1343868479,1487744965,0
GSM,214,7,2819,1181,0,-3.708572,40.418015,1000,2,1,1343872192,1384246478,0
GSM,214,7,2819,876,0,-3.705139,40.415955,1000,2,1,1343872204,1384246478,0
GSM,214,7,2819,1092,0,-3.705343,40.416567,1000,37,1,1343875327,1490893939,0
GSM,214,7,2819,6,0,-3.7071990966797,40.41389465332,1000,2,1,1343875333,1252214453,0
GSM,214,7,2836,55,0,-3.707199,40.412232,1000,19,1,1343875344,1252214713,0
GSM,214,7,2836,82,0,-3.7071990966797,40.412521362305,1000,3,1,1343875344,1252214553,0
GSM,214,7,2836,52,0,-3.7071990966797,40.412521362305,1000,1,1,1343875351,1252214634,0
GSM,214,7,2819,286,0,-3.7071990966797,40.412521362305,1000,1,1,1343875351,1252214673,0
GSM,214,7,2816,751,0,-3.7126922607422,40.42350769043,1000,1,1,1343881615,1252219488,0
GSM,214,7,2815,1431,0,-3.718719,40.484428,1931,36,1,1343882980,1491504384,0
GSM,214,7,2807,1561,0,-3.731781,40.476173,1947,20,1,1343882987,1491757906,0
GSM,214,7,2807,5191,0,-3.737195,40.487034,1333,89,1,1343882988,1492098116,0
GSM,214,7,2826,251,0,-3.726535,40.472232,2169,150,1,1343882988,1492434329,0
GSM,214,7,2826,1044,0,-3.726353,40.466803,2556,19,1,1343882990,1481726434,0
GSM,214,7,2807,671,0,-3.753937,40.473084,1281,30,1,1343882990,1492000341,0
GSM,214,7,2807,2601,0,-3.750088,40.460833,1833,39,1,1343882990,1492000346,0
GSM,214,7,2807,1001,0,-3.74882,40.473043,2176,156,1,1343882990,1492098116,0
GSM,214,7,2836,61,0,-3.69472,40.4087,2447,23,1,1343888122,1459097758,0
GSM,214,7,2836,771,0,-3.692889,40.408212,1000,82,1,1343888122,1494524157,0
GSM,214,7,2836,645,0,-3.692191,40.409873,1000,28,1,1343888128,1489168042,0
GSM,214,7,2836,64,0,-3.686701,40.406316,1000,27,1,1343888128,1486365082,0
GSM,214,7,2836,652,0,-3.691035,40.41511,1000,61,1,1343888135,1491825274,0
GSM,214,7,2836,245,0,-3.693716,40.415206,1000,44,1,1343898639,1487744965,0
GSM,214,7,2836,306,0,-3.698371,40.413502,1000,28,1,1343898639,1489669923,0
GSM,214,7,2836,304,0,-3.699783,40.417465,1000,5,1,1343898639,1490265744,0
GSM,214,7,2816,13,0,-3.682105,40.424007,1557,11,1,1343898930,1491818468,0
GSM,214,3,1014,479,0,-3.653092,40.447403,1000,5,1,1343934018,1248319806,0
GSM,214,3,1014,477,0,-3.652267,40.44754,1000,2,1,1343934018,1248319786,0
GSM,214,3,1014,3706,0,-3.653641,40.447311,1000,3,1,1343934018,1248319796,0
GSM,214,3,1014,2029,0,-3.657761,40.446167,1000,2,1,1343934018,1248319806,0
GSM,214,3,1014,2030,0,-3.657761,40.446167,1000,2,1,1343934018,1248319806,0
GSM,214,3,1014,41016,0,-3.6591339111328,40.44548034668,1000,1,1,1343934018,1248319806,0
GSM,214,7,2836,655,0,-3.690746,40.416377,1000,52,1,1343956008,1487255835,0
GSM,214,7,2816,644,0,-3.6852264404297,40.415267944336,1000,1,1,1343956008,1254990831,0
GSM,214,7,2816,652,0,-3.683853,40.415374,1000,13,1,1343956013,1254991112,0
GSM,214,7,2816,304,0,-3.683853,40.415382,1000,12,1,1343956013,1254991102,0
GSM,214,7,2816,1196,0,-3.7017059326172,40.419387817383,1000,1,1,1343978538,1255076136,0
GSM,214,7,2820,3632,0,-3.7071990966797,40.408401489258,1000,3,1,1343980361,1252215303,0
GSM,214,3,1003,1271,0,-3.6893463134766,40.419387817383,1000,10,1,1343991844,1252227824,0
GSM,214,3,1003,1269,0,-3.686771,40.418358,1000,16,1,1343991844,1252227833,0
GSM,214,3,1002,40123,0,-3.687057,40.41893,1000,3,1,1343991844,1252227731,0
GSM,214,3,1003,1403,0,-3.6893463134766,40.419387817383,1000,13,1,1343991844,1252227843,0
GSM,214,3,1003,20329,0,-3.6893463134766,40.419387817383,1000,8,1,1343991844,1252227833,0
GSM,214,7,2816,2681,0,-3.688169,40.419388,1000,7,1,1343991851,1252227993,0
GSM,214,7,2816,41,0,-3.688396,40.419599,1000,13,1,1343991852,1450245349,0
GSM,214,7,2816,46,0,-3.693067,40.419521,1000,31,1,1343991852,1452712162,0
GSM,214,7,2816,3191,0,-3.688488,40.419903,1000,8,1,1343991852,1432628633,0
GSM,214,7,2816,44,0,-3.685684,40.419846,1000,3,1,1343991861,1450897876,0
GSM,214,1,12878,59380,0,-3.72243,40.416766,1000,11,1,1344044296,1476729221,0
GSM,214,1,16206,45738,0,-3.7374114990234,40.430374145508,1000,1,1,1344044296,1343951960,0
GSM,214,1,13181,56610,0,-3.729141,40.434465,6430,15,1,1344044296,1494270655,0
GSM,214,1,12878,45739,0,-3.733191,40.422999,7669,27,1,1344044296,1490767981,0
GSM,214,1,13061,47063,0,-3.744965,40.456467,1000,4,1,1344044296,1392276528,0
GSM,214,1,13971,1981,0,-3.750458,40.469513,1180,4,1,1344044301,1384246334,0
GSM,214,1,13061,18160,0,-3.7415313720703,40.474319458008,1000,1,1,1344044301,1343952217,0
GSM,214,1,13971,59576,0,-3.725739,40.473862,1000,6,1,1344044301,1480392698,0
GSM,214,1,19472,18817,0,-3.690895,40.486488,9319,86,1,1344044301,1490767956,0
GSM,214,1,19472,63588,0,-3.68507,40.477721,1000,88,1,1344044301,1490767956,0
GSM,214,1,16206,17081,0,-3.7525177001953,40.405654907227,1000,1,1,1344044505,1343951659,0
GSM,214,1,16206,50209,0,-3.745881,40.41069,2303,6,1,1344044505,1477784021,0
GSM,214,1,12878,47411,0,-3.743199,40.409971,2321,14,1,1344044505,1491981945,0
GSM,214,1,13181,48552,0,-3.730492,40.425101,7357,25,1,1344044505,1491408109,0
GSM,214,1,13181,9785,0,-3.726474,40.421945,7527,29,1,1344044505,1491408109,0
GSM,214,1,19472,49046,0,-3.684775,40.486172,8807,73,1,1344044505,1490767956,0
GSM,214,7,2816,3822,0,-3.69873,40.42038,1000,54,1,1344052684,1489071292,0
GSM,214,7,2816,2131,0,-3.698065,40.422454,1000,43,1,1344052684,1491619019,0
GSM,214,7,2816,775,0,-3.698077,40.421742,1000,28,1,1344052684,1483937915,0
GSM,214,7,2816,1073,0,-3.698163,40.421856,1000,69,1,1344052684,1492266790,0
GSM,214,7,2816,776,0,-3.697174,40.422134,1000,10,1,1344052689,1486665671,0
GSM,214,7,2816,341,0,-3.69167,40.421148,1000,39,1,1344052690,1492339161,0
GSM,214,7,2816,3642,0,-3.700333,40.417328,1000,2,1,1344056714,1254917400,0
GSM,214,7,2816,3646,0,-3.700333,40.417557,1000,3,1,1344056714,1254917411,0
GSM,214,7,2836,131,0,-3.699417,40.418015,1000,3,1,1344056714,1475674366,0
GSM,214,7,2816,3644,0,-3.7003326416016,40.418014526367,1000,1,1,1344056719,1254917411,0
GSM,214,7,2816,955,0,-3.696881,40.418645,1000,37,1,1344169708,1492266790,0
GSM,214,7,2816,3395,0,-3.697586,40.418186,1000,16,1,1344169708,1255073985,0
GSM,214,7,2816,241,0,-3.6975860595703,40.418014526367,1000,6,1,1344169708,1255073883,0
GSM,214,7,2816,956,0,-3.697152,40.418773,1000,38,1,1344169708,1492266790,0
GSM,214,7,2816,3331,0,-3.697037,40.418358,1000,20,1,1344169708,1431781753,0
GSM,214,7,2816,3394,0,-3.6975860595703,40.418014526367,1000,2,1,1344169708,1255073944,0
GSM,214,7,2836,46,0,-3.690033,40.404216,1621,42,1,1344169711,1489071287,0
GSM,214,7,2836,321,0,-3.6962127685547,40.418014526367,1000,8,1,1344169711,1478438199,0
GSM,214,7,2816,3,0,-3.697891,40.420761,1000,9,1,1344172397,1492266790,0
GSM,214,7,2820,11,0,-3.698588,40.400042,1395,218,1,1344173301,1491905358,0
GSM,214,7,2819,872,0,-3.704453,40.417557,1000,6,1,1344185916,1255015837,0
GSM,214,7,2819,2083,0,-3.7044525146484,40.416641235352,1000,1,1,1344185921,1255015857,0
GSM,214,7,2836,2083,0,-3.703766,40.416641,1000,4,1,1344185926,1255015947,0
GSM,214,7,2836,971,0,-3.712692,40.417557,1000,3,1,1344213652,1252218425,0
GSM,214,7,2836,51,0,-3.703308,40.414124,1006,6,1,1344213660,1487744965,0
GSM,214,7,2836,3002,0,-3.7140655517578,40.416641235352,1000,1,1,1344213661,1252218586,0
GSM,214,7,2836,2013,0,-3.7017059326172,40.420761108398,1000,1,1,1344234045,1255106126,0
GSM,214,7,2816,2126,0,-3.7017059326172,40.420761108398,1000,1,1,1344234045,1255106136,0
GSM,214,3,1003,20341,0,-3.686917,40.430163,1000,13,1,1344244113,1248320546,0
GSM,214,3,1003,182,0,-3.687424,40.428589,1000,10,1,1344244119,1248320596,0
GSM,214,3,1003,40091,0,-3.685913,40.425224,1592,4,1,1344244119,1248320526,0
GSM,214,3,1003,21333,0,-3.6879730224609,40.426254272461,1000,1,1,1344244122,1248320606,0
GSM,214,3,1003,1407,0,-3.6879730224609,40.424880981445,1000,3,1,1344244122,1248320646,0
GSM,214,3,1003,40706,0,-3.6879730224609,40.424880981445,1000,1,1,1344244123,1248320657,0
UMTS,214,7,2861,100149891,0,-3.687807,40.419672,1062,58,1,1345467161,1384246480,0
UMTS,214,7,2861,100143861,0,-3.690641,40.425116,1000,35,1,1345467161,1435322061,0
UMTS,214,7,2861,100175461,0,-3.696453,40.421764,1000,63,1,1345467161,1438159993,0
UMTS,214,7,2861,100175460,0,-3.691014,40.423213,2419,14,1,1345467161,1438159993,0
UMTS,214,7,2861,100174589,0,-3.693089,40.411794,1000,51,1,1345489107,1439226250,0
UMTS,214,7,2861,100141639,0,-3.694458,40.419693,1000,36,1,1345489107,1429875793,0
UMTS,214,7,2861,100185119,0,-3.6989593505859,40.418014526367,1000,1,1,1345489107,1320475590,0
UMTS,214,7,2861,100202130,0,-3.696671,40.41954,1000,9,1,1345489107,1440469467,0
UMTS,214,7,2861,100162759,0,-3.6975860595703,40.418014526367,1000,2,1,1345489107,1438159993,0
UMTS,214,7,2861,100154190,0,-3.696899,40.419388,1000,2,1,1345489107,1439038514,0
UMTS,214,7,2861,100157179,0,-3.6962127685547,40.419387817383,1000,1,1,1345489107,1320475656,0
UMTS,214,7,2861,100162611,0,-3.695663,40.419388,1000,5,1,1345489107,1438159993,0
UMTS,214,7,2861,100155841,0,-3.696017,40.419388,1000,7,1,1345489107,1434424285,0
UMTS,214,7,2861,100140151,0,-3.694382,40.41893,1000,3,1,1345489107,1423473164,0
UMTS,214,7,2861,100155840,0,-3.692878,40.419192,1000,7,1,1345489107,1434674136,0
UMTS,214,7,2861,100144631,0,-3.69411,40.418873,2685,32,1,1345489107,1437670866,0
UMTS,214,7,2861,100141589,0,-3.69381,40.416985,1000,4,1,1345489107,1429824514,0
